"loan_id","installment_id","installment_number","installment_duedate","repaid_date","capital_due","capital_paid","interests_paid"
"loan_9925146","8z782z6h7x58y9z9017x5zyxgg5z00xh","4","2022-03-15","2022-03-13",164.6807,164.6807,26.41
"loan_9925146","8z782z6h7x58y9z9017x5zyxgg5z00xx","5","2022-03-31","2022-03-30",163.6076,163.6076,27.88
"loan_9925146","8z782z6h7x58y9z9017x5zyxgg5z00xg","2","2022-02-15","2022-02-14",155.5265,155.5265,38.95
"loan_9925146","8z782z6h7x58y9z9017x5zyxgg5z00xy","3","2022-02-28","2022-02-28",159.3079,159.3079,33.77
"loan_9925146","8z782z6h7x58y9z9017x5zyxgg5z00xz","1","2022-01-31","2022-01-31",145.1313,145.1313,53.19
"loan_9925146","8z782z6h7x58y9z9017x5zyxgg5y00i1","8","2022-05-16","2022-05-16",178.34629999999999,178.34629999999999,7.23
"loan_9925146","8z782z6h7x58y9z9017x5zyxgg5y00xi","6","2022-04-18","2022-04-29",166.6225,166.6225,81.74
"loan_4412124","8z782y6x7x9gy1gz017x9h7ixz8y6761","1","2022-02-15","2022-02-14",149.65,149.65,0
"loan_4412124","8z782y6x7x9gy1gz017x9h7ixz8y6764","4","2022-03-31","2022-03-30",148.482,148.482,0
"loan_4412124","8z782y6x7x9gy1gz017x9h7ixz8y6763","3","2022-03-15","2022-03-14",149.65,149.65,0
"loan_4412124","8z782y6x7x9gy1gz017x9h7ixz8y6762","2","2022-02-28","2022-02-28",149.65,149.65,0
"loan_1547618","8z782igg7yiiy6zi017h010z526g5h73","1","2021-11-30","2021-11-30",116.07,116.07,0
"loan_1547618","8z782igg7yiiy6zi017h010z527z5h76","4","2022-01-17","2022-01-17",113.88,113.88,0
"loan_1547618","8z782igg7yiiy6zi017h010z527z5h75","3","2021-12-31","2021-12-31",116.07,116.07,0
"loan_1547618","8z782igg7yiiy6zi017h010z526g5h74","2","2021-12-15","2021-12-15",116.07,116.07,0
"loan_7249032","8z78054x7i83726g017i8452zgyx6151","2","2022-04-18","2022-04-01",164.98,164.98,0
"loan_7249032","8z78054x7i83726g017i8452zgyx6152","3","2022-05-02","2022-04-26",164.98,164.98,0
"loan_7249032","8z78054x7i83726g017i8452zgyx6150","1","2022-03-31","2022-03-14",164.98,164.98,0
"loan_7249032","8z78054x7i83726g017i8452zgyx6153","4","2022-05-16","2022-05-03",162.717,162.717,0
"loan_1168480","8z7807y57i0yi72z017i0x219g8z5000","8","2022-06-15",NA,487.65459999999996,0,0
"loan_1168480","8z7807y57i0yi72z017i0x219g874iig","3","2022-03-31",NA,451.30060000000003,0,0
"loan_1168480","8z7807y57i0yi72z017i0x219g874iiy","4","2022-04-18",NA,455.4251,0,0
"loan_1168480","8z7807y57i0yi72z017i0x219g8z4iii","7","2022-05-31",NA,505.5177,0,0
"loan_1168480","8z7807y57i0yi72z017i0x219g874iih","5","2022-05-02",NA,483.406,0,0
"loan_1168480","8z7807y57i0yi72z017i0x219g6z4ii9","1","2022-02-28","2022-02-28",465.51370000000003,465.51370000000003,90.31
"loan_1168480","8z7807y57i0yi72z017i0x219g874iix","6","2022-05-16",NA,495.1809,0,0
"loan_1168480","8z7807y57i0yi72z017i0x219g874iiz","2","2022-03-15",NA,444.7014,0,0
"loan_0619488","8z780zg97ig1hg4y017ig397474506x2","2","2022-04-18","2022-04-07",210.97,210.97,0
"loan_0619488","8z780zg97ig1hg4y017ig397473406x1","1","2022-03-31","2022-03-30",130.67,130.67,0
"loan_0619488","8z780zg97ig1hg4y017ig397474506x3","3","2022-05-02","2022-04-29",130.67,130.67,0
"loan_0619488","8z780zg97ig1hg4y017ig397474506x4","4","2022-05-16","2022-05-16",48.289500000000004,48.289500000000004,0
"loan_8215584","8z780g977h8zy05x017h8gxg237x5559","6","2022-02-28","2022-02-28",222.4675,222.4675,6.89
"loan_8215584","8z780g977h8zy05x017h8gxg237x5557","4","2022-01-31","2022-01-29",237.93619999999999,237.93619999999999,23.2
"loan_8215584","8z780g977h8zy05x017h8gxg23605556","3","2022-01-17","2022-01-15",225.6868,225.6868,35.12
"loan_8215584","8z780g977h8zy05x017h8gxg23605555","2","2021-12-31","2021-12-30",216.5399,216.5399,40.66
"loan_8215584","8z780g977h8zy05x017h8gxg237x5558","5","2022-02-15","2022-02-15",234.68040000000002,234.68040000000002,18.52
"loan_8215584","8z780g977h8zy05x017h8gxg23605554","1","2021-12-15","2021-12-15",224.5042,224.5042,32.46
"loan_2241178","8z78253y7yg23i7g017yg4g0zg685674","6","2022-01-31",NA,684.74,0,0
"loan_2241178","8z78253y7yg23i7g017yg4g0zg66566i","1","2021-11-16","2021-11-16",684.74,684.74,0
"loan_2241178","8z78253y7yg23i7g017yg4g0zg665673","5","2022-01-17",NA,684.74,0,0
"loan_2241178","8z78253y7yg23i7g017yg4g0zg685675","7","2022-02-15",NA,684.74,0,0
"loan_2241178","8z78253y7yg23i7g017yg4g0zg665672","4","2021-12-31","2022-01-01",684.74,684.74,0
"loan_2241178","8z78253y7yg23i7g017yg4g0zg685676","8","2022-02-28",NA,681.09,0,0
"loan_2241178","8z78253y7yg23i7g017yg4g0zg665670","2","2021-11-30","2021-12-01",684.74,684.74,0
"loan_2241178","8z78253y7yg23i7g017yg4g0zg665671","3","2021-12-15","2021-12-15",684.74,684.74,0
"loan_8378924","8z782530801hy46001803901i1x030g9","2","2022-05-16","2022-05-15",682.55,682.55,0
"loan_8378924","8z782530801hy46001803901i1x030gh","6","2022-07-15","2022-07-15",682.2288,682.2288,0
"loan_8378924","8z782530801hy46001803901i1x030gy","5","2022-06-30","2022-06-30",682.55,682.55,0
"loan_8378924","8z782530801hy46001803901i1x030gz","3","2022-05-31","2022-05-31",682.55,682.55,0
"loan_8378924","8z782530801hy46001803901i1yz30g8","1","2022-05-02","2022-04-29",682.55,682.55,0
"loan_8378924","8z782530801hy46001803901i1x030gg","4","2022-06-15","2022-06-15",682.55,682.55,0
"loan_5552492","8z782g357i88z83z017i89xz746g3276","2","2022-04-18","2022-04-15",132.13,132.13,0
"loan_5552492","8z782g357i88z83z017i89xz746g3278","4","2022-05-16","2022-05-11",132.13,132.13,0
"loan_5552492","8z782g357i88z83z017i89xz746g3275","1","2022-03-31","2022-03-29",132.85999999999999,132.85999999999999,0
"loan_5552492","8z782g357i88z83z017i89xz746g3277","3","2022-05-02","2022-05-02",132.13,132.13,0
"loan_5224056","8z782530801hy46001803833xhx07935","6","2022-07-15",NA,0,0,0
"loan_5224056","8z782530801hy46001803833xhy87930","1","2022-05-02","2022-04-28",336.53,336.53,0
"loan_5224056","8z782530801hy46001803833xhx07933","4","2022-06-15","2022-06-15",336.53,336.53,0
"loan_5224056","8z782530801hy46001803833xhx07932","3","2022-05-31","2022-05-24",673.06,673.06,0
"loan_5224056","8z782530801hy46001803833xhy87931","2","2022-05-16","2022-05-16",336.53,336.53,0
"loan_5224056","8z782530801hy46001803833xhx07934","5","2022-06-30","2022-06-27",335.07,335.07,0
"loan_7707062","8z78272g7i5i761x017i6272z75h1h85","3","2022-04-18","2022-04-07",130.67,130.67,0
"loan_7707062","8z78272g7i5i761x017i6272z73x1h83","1","2022-03-15","2022-03-11",130.67,130.67,0
"loan_7707062","8z78272g7i5i761x017i6272z75h1h86","4","2022-05-02","2022-04-21",129.94,129.94,0
"loan_7707062","8z78272g7i5i761x017i6272z73x1h84","2","2022-03-31","2022-03-24",130.67,130.67,0
"loan_0385062","8z782y007x872095017x8z24h92376y5","6","2022-04-18","2022-04-14",1019.81,1019.81,0
"loan_0385062","8z782y007x872095017x8z24h92176y1","2","2022-02-15","2022-02-09",1022,1022,0
"loan_0385062","8z782y007x872095017x8z24h92176y0","1","2022-01-31","2022-01-30",1022,1022,0
"loan_0385062","8z782y007x872095017x8z24h92176y3","4","2022-03-15","2022-03-14",1022,1022,0
"loan_0385062","8z782y007x872095017x8z24h92176y4","5","2022-03-31","2022-03-31",1022,1022,0
"loan_0385062","8z782y007x872095017x8z24h92176y2","3","2022-02-28","2022-02-28",1022,1022,0
"loan_7239780","8z7822157h5y78hy017h5xx5574179g1","1","2021-12-15","2021-12-08",397.5945,397.5945,0
"loan_7239780","8z7822157h5y78hy017h5xx5574179g2","2","2021-12-31","2021-12-20",397.12,397.12,0
"loan_7239780","8z7822157h5y78hy017h5xx5575479g6","6","2022-02-28","2022-02-18",395.44100000000003,395.44100000000003,0
"loan_7239780","8z7822157h5y78hy017h5xx5574179g4","4","2022-01-31","2022-01-29",397.12,397.12,0
"loan_7239780","8z7822157h5y78hy017h5xx5575479g5","5","2022-02-15","2022-02-12",397.12,397.12,0
"loan_7239780","8z7822157h5y78hy017h5xx5574179g3","3","2022-01-17","2022-01-14",397.12,397.12,0
"loan_2867038","8z7800197yz7iig9017yzg2g605h4929","5","2021-12-31",NA,124.1,0,0
"loan_2867038","8z7800197yz7iig9017yzg2g60414925","1","2021-11-01",NA,124.1,0,0
"loan_2867038","8z7800197yz7iig9017yzg2g60414926","2","2021-11-16",NA,124.1,0,0
"loan_2867038","8z7800197yz7iig9017yzg2g605h492z","6","2022-01-17",NA,122.85900000000001,0,0
"loan_2867038","8z7800197yz7iig9017yzg2g605h4927","3","2021-11-30",NA,124.1,0,0
"loan_2867038","8z7800197yz7iig9017yzg2g605h4928","4","2021-12-15",NA,124.1,0,0
"loan_1832448","8z780g8z7h9z43h1017h9y6331647xg8","1","2021-12-31","2021-12-08",400.03999999999996,400.03999999999996,0
"loan_1832448","8z780g8z7h9z43h1017h9y6331647xgz","3","2022-01-31",NA,400.03999999999996,0,0
"loan_1832448","8z780g8z7h9z43h1017h9y6331647xgy","5","2022-02-28",NA,400.03999999999996,0,0
"loan_1832448","8z780g8z7h9z43h1017h9y6331647xgg","4","2022-02-15",NA,400.03999999999996,0,0
"loan_1832448","8z780g8z7h9z43h1017h9y6331647xg9","2","2022-01-17",NA,400.03999999999996,0,0
"loan_1832448","8z780g8z7h9z43h1017h9y6331687xgh","6","2022-03-15",NA,395.6819,0,0
"loan_0161834","8z78085h7iy66x36017iy802i4012y60","6","2022-06-30",NA,801.54,0,0
"loan_0161834","8z78085h7iy66x36017iy802i4012y5i","5","2022-06-15",NA,803,0,0
"loan_0161834","8z78085h7iy66x36017iy802i4012y5x","4","2022-05-31",NA,803,0,0
"loan_0161834","8z78085h7iy66x36017iy802i4012y5h","3","2022-05-16",NA,803,0,0
"loan_0161834","8z78085h7iy66x36017iy802i3xh2y5y","2","2022-05-02",NA,803,0,0
"loan_0161834","8z78085h7iy66x36017iy802i3xh2y5g","1","2022-04-18",NA,803,0,0
"loan_1416636","8z782x137h28xx8h017h299g798412y0","8","2022-03-15","2022-03-15",659.0805,659.0805,0
"loan_1416636","8z782x137h28xx8h017h299g798412gi","7","2022-02-28","2022-02-28",664.3,664.3,0
"loan_1416636","8z782x137h28xx8h017h299g796x12gg","3","2021-12-31","2021-12-31",664.3,664.3,0
"loan_1416636","8z782x137h28xx8h017h299g796x12gz","2","2021-12-15","2021-12-15",664.3,664.3,0
"loan_1416636","8z782x137h28xx8h017h299g798412gx","6","2022-02-15","2022-02-15",664.3,664.3,0
"loan_1416636","8z782x137h28xx8h017h299g796x12gy","4","2022-01-17","2022-01-13",664.3,664.3,0
"loan_1416636","8z782x137h28xx8h017h299g796x12g9","1","2021-11-30","2021-11-29",664.3,664.3,0
"loan_1416636","8z782x137h28xx8h017h299g798412gh","5","2022-01-31","2022-01-30",664.3,664.3,0
"loan_2123574","8z782y447hg4032y017hg4x448yi409x","1","2021-12-31","2021-12-25",149.65,149.65,0
"loan_2123574","8z782y447hg4032y017hg4x448yi409i","2","2022-01-17","2022-01-10",149.65,149.65,0
"loan_2123574","8z782y447hg4032y017hg4x448yi40z0","3","2022-01-31","2022-01-24",149.65,149.65,0
"loan_2123574","8z782y447hg4032y017hg4x448x340z1","4","2022-02-15","2022-02-10",148.19,148.19,0
"loan_5520696","8z7826iy7i8380iy017i85ygxy041g84","4","2022-05-16",NA,377.40999999999997,0,0
"loan_5520696","8z7826iy7i8380iy017i85ygxgx61g81","1","2022-03-31",NA,377.40999999999997,0,0
"loan_5520696","8z7826iy7i8380iy017i85ygxy041g86","6","2022-06-15",NA,374.49,0,0
"loan_5520696","8z7826iy7i8380iy017i85ygxy041g85","5","2022-05-31",NA,377.40999999999997,0,0
"loan_5520696","8z7826iy7i8380iy017i85ygxy041g83","3","2022-05-02",NA,377.40999999999997,0,0
"loan_5520696","8z7826iy7i8380iy017i85ygxy041g82","2","2022-04-18",NA,377.40999999999997,0,0
"loan_4562616","8z782i907yg24x13017yg58x9zh1556h","3","2021-12-15","2021-12-15",137.24,137.24,0
"loan_4562616","8z782i907yg24x13017yg58x9zh1556g","1","2021-11-16","2021-11-15",137.24,137.24,0
"loan_4562616","8z782i907yg24x13017yg58x9zx35571","7","2022-02-15",NA,137.24,0,0
"loan_4562616","8z782i907yg24x13017yg58x9zx35572","8","2022-02-28",NA,134.32,0,0
"loan_4562616","8z782i907yg24x13017yg58x9zh1556y","2","2021-11-30","2021-11-30",137.24,137.24,0
"loan_4562616","8z782i907yg24x13017yg58x9zx35570","6","2022-01-31",NA,137.24,0,0
"loan_4562616","8z782i907yg24x13017yg58x9zx3556i","5","2022-01-17","2022-01-30",137.24,137.24,58
"loan_4562616","8z782i907yg24x13017yg58x9zx3556x","4","2021-12-31","2022-01-07",137.24,137.24,58
"loan_9830884","8z782y907h575243017h597xhy2g28yz","12","2022-05-31",NA,575.4662999999999,0,0
"loan_9830884","8z782y907h575243017h597xhy2728y2","4","2022-01-31",NA,429.9481,0,0
"loan_9830884","8z782y907h575243017h597xhy2928y6","8","2022-03-31",NA,459.827,0,0
"loan_9830884","8z782y907h575243017h597xhy2928y7","9","2022-04-18",NA,464.8129,0,0
"loan_9830884","8z782y907h575243017h597xhy2728y3","5","2022-02-15",NA,433.2623,0,0
"loan_9830884","8z782y907h575243017h597xhy2728y4","6","2022-02-28",NA,453.2862,0,0
"loan_9830884","8z782y907h575243017h597xhy2928y9","11","2022-05-16",NA,497.1154,0,0
"loan_9830884","8z782y907h575243017h597xhy1428gi","1","2021-12-15",NA,356.6342,0,0
"loan_9830884","8z782y907h575243017h597xhy2928y5","7","2022-03-15",NA,453.3227,0,0
"loan_9830884","8z782y907h575243017h597xhy2728y1","3","2022-01-17",NA,400.44879999999995,0,0
"loan_9830884","8z782y907h575243017h597xhy2728y0","2","2021-12-31",NA,397.8646,0,0
"loan_9830884","8z782y907h575243017h597xhy2928y8","10","2022-05-02",NA,486.837,0,0
"loan_4780604","8z7824317i92i8yy017i9502xyg00i99","4","2022-05-16","2022-05-14",766.9014999999999,766.9014999999999,133.45
"loan_4780604","8z7824317i92i8yy017i9502xyg00i96","1","2022-03-31","2022-03-31",703.3404,703.3404,220.52
"loan_4780604","8z7824317i92i8yy017i9502xyg00i97","2","2022-04-18","2022-04-13",740.7163999999999,740.7163999999999,169.32
"loan_4780604","8z7824317i92i8yy017i9502xyh00i9y","7","2022-06-30","2022-06-30",820.9069,820.9069,59.47
"loan_4780604","8z7824317i92i8yy017i9502xyh00i9z","5","2022-05-31","2022-05-31",768.7192,768.7192,130.96
"loan_4780604","8z7824317i92i8yy017i9502xyh00i9h","8","2022-07-15","2022-07-15",842.5806,842.5806,30.13
"loan_4780604","8z7824317i92i8yy017i9502xyg00i98","3","2022-05-02","2022-04-30",724.5834,724.5834,191.42
"loan_4780604","8z7824317i92i8yy017i9502xyh00i9g","6","2022-06-15","2022-06-15",800.0216,800.0216,88.08
"loan_4556272","8z782z9i7y83xy17017y86x4y0z031yz","4","2021-12-15",NA,0,0,0
"loan_4556272","8z782z9i7y83xy17017y86x4y08x31y8","2","2021-11-16",NA,0,0,0
"loan_4556272","8z782z9i7y83xy17017y86x4y08x31y7","1","2021-11-01","2021-10-30",415.37,415.37,0
"loan_4556272","8z782z9i7y83xy17017y86x4y08x31y9","3","2021-11-30",NA,0,0,0
"loan_9200644","8z782y9x7i1y83z0017i1x616169727y","4","2022-05-02","2022-05-07",434.29889999999995,434.29889999999995,136.07
"loan_9200644","8z782y9x7i1y83z0017i1x6161697279","1","2022-03-15","2022-03-15",357.1014,357.1014,183.82
"loan_9200644","8z782y9x7i1y83z0017i1x616169727h","5","2022-05-16","2022-05-07",474.71899999999994,474.71899999999994,22.7
"loan_9200644","8z782y9x7i1y83z0017i1x616169727z","2","2022-03-31","2022-03-31",403.6389,403.6389,120.07
"loan_9200644","8z782y9x7i1y83z0017i1x61616g7280","8","2022-06-30","2022-06-30",532.7832,532.7832,19.05
"loan_9200644","8z782y9x7i1y83z0017i1x61616g727i","7","2022-06-15","2022-06-15",463.55,463.55,38
"loan_9200644","8z782y9x7i1y83z0017i1x61616g727x","6","2022-05-31","2022-05-30",434.0434,434.0434,78.42
"loan_9200644","8z782y9x7i1y83z0017i1x616169727g","3","2022-04-18","2022-04-18",405.3252,405.3252,117.76
"loan_3162556","8z7801iz7ix2ghgg017ix42801i54x75","4","2022-05-31","2022-05-30",164.25,164.25,0
"loan_3162556","8z7801iz7ix2ghgg017ix42801i54x76","5","2022-06-15","2022-06-14",164.25,164.25,0
"loan_3162556","8z7801iz7ix2ghgg017ix42801i54x72","1","2022-04-18","2022-04-15",164.25,164.25,0
"loan_3162556","8z7801iz7ix2ghgg017ix42801i54x74","3","2022-05-16","2022-05-14",164.25,164.25,0
"loan_3162556","8z7801iz7ix2ghgg017ix42801iz4x77","6","2022-06-30","2022-06-29",163.51999999999998,163.51999999999998,0
"loan_3162556","8z7801iz7ix2ghgg017ix42801i54x73","2","2022-05-02","2022-04-29",164.25,164.25,0
"loan_7657890","8z7801y880325yxz0180382200y61yxi","4","2022-06-15",NA,208.78,175.2,0
"loan_7657890","8z7801y880325yxz0180382200z81yxx","3","2022-05-31","2022-05-27",251.12,251.12,0
"loan_7657890","8z7801y880325yxz0180382200z81yxh","2","2022-05-16","2022-05-15",251.85,251.85,0
"loan_7657890","8z7801y880325yxz0180382200z81yxy","1","2022-05-02","2022-05-01",292,292,0
"loan_7642738","8z7808g97h7g66xi017h7x6g6428567i","1","2021-12-15",NA,429.167,0,0
"loan_7642738","8z7808g97h7g66xi017h7x6g64465686","8","2022-03-31",NA,488.9832,0,0
"loan_7642738","8z7808g97h7g66xi017h7x6g64465684","6","2022-02-28",NA,478.8435,0,0
"loan_7642738","8z7808g97h7g66xi017h7x6g64285682","4","2022-01-31",NA,454.00159999999994,0,0
"loan_7642738","8z7808g97h7g66xi017h7x6g64465683","5","2022-02-15",NA,461.72499999999997,0,0
"loan_7642738","8z7808g97h7g66xi017h7x6g64285680","2","2021-12-31",NA,422.06409999999994,0,0
"loan_7642738","8z7808g97h7g66xi017h7x6g64285681","3","2022-01-17",NA,428.9407,0,0
"loan_7642738","8z7808g97h7g66xi017h7x6g64465685","7","2022-03-15",NA,486.2749,0,0
"loan_6158876","8z7808hh7hx77i58017hxz95x1y22ih3","4","2022-02-15","2022-02-17",211.7,211.7,58
"loan_6158876","8z7808hh7hx77i58017hxz95x1y22ih6","7","2022-03-31","2022-04-30",211.7,211.7,58
"loan_6158876","8z7808hh7hx77i58017hxz95x1z72ih1","2","2022-01-17","2022-01-17",211.7,211.7,0
"loan_6158876","8z7808hh7hx77i58017hxz95x1y22ih5","6","2022-03-15","2022-03-30",211.7,211.7,58
"loan_6158876","8z7808hh7hx77i58017hxz95x1y52ih7","8","2022-04-18","2022-04-30",209.51,209.51,58
"loan_6158876","8z7808hh7hx77i58017hxz95x1y22ih2","3","2022-01-31","2022-01-30",211.7,211.7,0
"loan_6158876","8z7808hh7hx77i58017hxz95x1y22ih4","5","2022-02-28","2022-02-27",211.7,211.7,0
"loan_6158876","8z7808hh7hx77i58017hxz95x1z72ih0","1","2021-12-31","2021-12-31",211.7,211.7,0
"loan_4221240","8z7808z780514i4701805x6gih7i694g","5","2022-07-15",NA,0,0,0
"loan_4221240","8z7808z780514i4701805x6gih81694y","6","2022-08-01",NA,0,0,0
"loan_4221240","8z7808z780514i4701805x6gih7i6947","1","2022-05-16","2022-04-25",1616.95,1616.95,0
"loan_4221240","8z7808z780514i4701805x6gih7i694z","4","2022-06-30",NA,0,0,0
"loan_4221240","8z7808z780514i4701805x6gih7i6949","3","2022-06-15",NA,0,0,0
"loan_4221240","8z7808z780514i4701805x6gih7i6948","2","2022-05-31",NA,0,0,0
"loan_5225902","8z7804727xi8742y017xiz5ii4h91hi6","5","2022-05-02","2022-04-30",219,219,0
"loan_5225902","8z7804727xi8742y017xiz5ii4gz1hi2","1","2022-02-28","2022-02-28",219,219,0
"loan_5225902","8z7804727xi8742y017xiz5ii4h91hi5","4","2022-04-18","2022-04-13",219,219,0
"loan_5225902","8z7804727xi8742y017xiz5ii4h91hi8","7","2022-05-31","2022-05-31",219,219,0
"loan_5225902","8z7804727xi8742y017xiz5ii4h91hi9","8","2022-06-15","2022-06-15",217.54,217.54,0
"loan_5225902","8z7804727xi8742y017xiz5ii4gz1hi3","2","2022-03-15","2022-03-14",219,219,0
"loan_5225902","8z7804727xi8742y017xiz5ii4h91hi7","6","2022-05-16","2022-05-15",219,219,0
"loan_5225902","8z7804727xi8742y017xiz5ii4gz1hi4","3","2022-03-31","2022-03-31",219,219,0
"loan_1005280","8z7808yx7xh98z58017xhgyh9x250h39","5","2022-05-02","2022-04-30",786.9399999999999,786.9399999999999,0
"loan_1005280","8z7808yx7xh98z58017xhgyh9x040h35","1","2022-02-28","2022-02-16",1582.6399999999999,1582.6399999999999,0
"loan_1005280","8z7808yx7xh98z58017xhgyh9x250h37","3","2022-03-31","2022-03-31",791.3199999999999,791.3199999999999,0
"loan_1005280","8z7808yx7xh98z58017xhgyh9x250h38","4","2022-04-18","2022-04-15",792.05,792.05,0
"loan_1005280","8z7808yx7xh98z58017xhgyh9x250h3z","6","2022-05-16",NA,0,0,0
"loan_1005280","8z7808yx7xh98z58017xhgyh9x250h36","2","2022-03-15","2022-03-15",791.3199999999999,791.3199999999999,0
"loan_5351712","8z7804xy80137yyx01801726y6844hh5","4","2022-06-15","2022-06-16",149.9055,149.9055,0
"loan_5351712","8z7804xy80137yyx01801726y6844hh4","3","2022-05-31","2022-05-29",151.84,151.84,0
"loan_5351712","8z7804xy80137yyx01801726y6844hh2","1","2022-05-02","2022-04-11",151.84,151.84,0
"loan_5351712","8z7804xy80137yyx01801726y6844hh3","2","2022-05-16","2022-05-04",151.84,151.84,0
"loan_1855386","8z7820h17xz0xxz5017xz159366i23z1","5","2022-04-18","2022-04-18",124.1,124.1,0
"loan_1855386","8z7820h17xz0xxz5017xz1593657239h","1","2022-02-15","2022-02-14",124.1,124.1,0
"loan_1855386","8z7820h17xz0xxz5017xz159366i23z0","4","2022-03-31","2022-03-31",124.1,124.1,0
"loan_1855386","8z7820h17xz0xxz5017xz1593657239i","3","2022-03-15","2022-03-15",124.1,124.1,0
"loan_1855386","8z7820h17xz0xxz5017xz159366i23z2","6","2022-05-02","2022-05-25",116.8,116.8,58
"loan_1855386","8z7820h17xz0xxz5017xz1593657239x","2","2022-02-28","2022-02-28",129.94,129.94,0
"loan_4382018","8z780x247iy19x20017iy521y3623i63","1","2022-04-18","2022-04-13",887.899,887.899,0
"loan_4558492","8z7822h18041h00z01804442ii6x6894","3","2022-05-31","2022-05-31",376.68,376.68,0
"loan_4558492","8z7822h18041h00z01804442ii866897","6","2022-07-15","2022-07-14",376.68,376.68,0
"loan_4558492","8z7822h18041h00z01804442ii6x6895","4","2022-06-15","2022-06-15",376.68,376.68,0
"loan_4558492","8z7822h18041h00z01804442ii866896","5","2022-06-30","2022-06-30",376.68,376.68,0
"loan_4558492","8z7822h18041h00z01804442ii6x6893","2","2022-05-16","2022-05-16",376.68,376.68,0
"loan_4558492","8z7822h18041h00z01804442ii6x6892","1","2022-05-02","2022-05-02",377.40999999999997,377.40999999999997,0
"loan_7382056","8z782xx77h619z75017h62x0z39i6hzz","3","2022-01-17","2022-01-13",178.12,178.12,0
"loan_7382056","8z782xx77h619z75017h62x0z39i6hz9","2","2021-12-31","2021-12-30",178.12,178.12,0
"loan_7382056","8z782xx77h619z75017h62x0z3g46hzh","6","2022-02-28","2022-02-27",178.12,178.12,0
"loan_7382056","8z782xx77h619z75017h62x0z3g46hzy","5","2022-02-15","2022-02-12",178.12,178.12,0
"loan_7382056","8z782xx77h619z75017h62x0z3g46hzg","4","2022-01-31","2022-01-29",178.12,178.12,0
"loan_7382056","8z782xx77h619z75017h62x0z3g46hzx","7","2022-03-15","2022-03-15",178.12,178.12,0
"loan_7382056","8z782xx77h619z75017h62x0z39i6hz8","1","2021-12-15","2021-12-12",178.12,178.12,0
"loan_7382056","8z782xx77h619z75017h62x0z3g46hzi","8","2022-03-31","2022-03-27",175.71099999999998,175.71099999999998,0
